name,address,city,zip_code,country,phone,additional_phone,email,website,facebook,instagram,category,score,ratings,opening_hours,is_temporarily_closed,is_permanently_closed,lat,lng,url,description,price,menu,booking_link,popular_times,special_category,has_owner,about,poi
RANG,"50 Rue de la Fontaine au Roi, 75011 Paris, France",Paris,75011,France,+33954572789,,,https://www.rangrestaurant.com/,,,"Indian restaurant, Modern Indian restaurant",4.8,596,"Friday 12–3 PM 7–11 PM, Saturday 12–3 PM 7–11 PM, Sunday 12–3 PM 7–11 PM, Monday 7–11 PM, Tuesday 7–11 PM, Wednesday 12–3 PM 7–11 PM, Thursday 12–3 PM 7–11 PM",False,False,48.867917,2.373377,https://www.google.com/maps/place/RANG/data=!4m6!3m5!1s0x47e66d94a5de2231:0x918483817282a5b3!8m2!3d48.86792!4d2.37338!19sChIJMSLepZRt5kcRs6WCcoGDhJE?authuser=0&hl=en&rclk=1,,,,https://www.rangrestaurant.com/r%C3%A9servation,,,True,,
Beaurepaire Ambassade du Béarn - Restaurant Paris Terrasse,"1 Rue de la Bûcherie, 75005 Paris, France",Paris,75005,France,,,,https://www.restaurantbeaurepaire.com/,,,"French restaurant, Restaurant",4.2,804,"Friday 10 AM–12 AM, Saturday 10 AM–12 AM, Sunday 10 AM–12 AM, Monday 10 AM–12 AM, Tuesday 10 AM–12 AM, Wednesday 10 AM–12 AM, Thursday 10 AM–12 AM",False,False,48.8513089,2.3491187,https://www.google.com/maps/place/Beaurepaire%2BAmbassade%2Bdu%2BB%C3%A9arn%2B-%2BRestaurant%2BParis%2BTerrasse/data=!4m6!3m5!1s0x47e671e153f87ffd:0x951e3e845710b8c!8m2!3d48.85131!4d2.34912!19sChIJ_X_4U-Fx5kcRjAtxRejjUQk?authuser=0&hl=en&rclk=1,"Grilled meat & fish from the Basque region, at a snug restaurant with sidewalk seats & a boutique.",Expensive,,,,,True,,
Les Demoiselles Restaurant Paris 17,"23 Rue Léon Jost, 75017 Paris, France",Paris,75017,France,+33158579093,,,http://lesdemoiselles.fr/,,,French restaurant,4.5,1155,"Friday 7 AM–12 AM, Saturday Closed, Sunday Closed, Monday 7 AM–12 AM, Tuesday 7 AM–12 AM, Wednesday 7 AM–12 AM, Thursday 7 AM–12 AM",False,False,48.8812074,2.3016923,https://www.google.com/maps/place/Les%2BDemoiselles%2BRestaurant%2BParis%2B17/data=!4m6!3m5!1s0x47e66fbe1e8a593f:0x4b24638a475d0eb9!8m2!3d48.88121!4d2.30169!19sChIJP1mKHr5v5kcRuQ5dR4pjJEs?authuser=0&hl=en&rclk=1,1950s-style bistro with terrace seating & a retro feel serving homestyle French cuisine all day.,Moderately expensive,,http://www.lesdemoiselles.fr/,,,True,,
Restaurant Bus Toqué Paris,"107 Av. des Champs-Élysées, 75008 Paris, France",Paris,75008,France,+33621402041,,,https://www.bustoque.fr/,,,"French restaurant, Event planner, Haute French restaurant, Restaurant, Seminary, Tourist attraction",4.7,675,"Friday 6 AM–11:30 PM, Saturday 6 AM–11:30 PM, Sunday 6 AM–11:30 PM, Monday 6 AM–11:30 PM, Tuesday 6 AM–11:30 PM, Wednesday 6 AM–11:30 PM, Thursday 6 AM–11:30 PM",False,False,48.871919,2.2997419999999997,https://www.google.com/maps/place/Restaurant%2BBus%2BToqu%C3%A9%2BParis/data=!4m6!3m5!1s0x47e671ac2a300001:0x2a0bb67cf353919!8m2!3d48.87192!4d2.29974!19sChIJAQAwKqxx5kcRGTk1z2e7oAI?authuser=0&hl=en&rclk=1,Unique eatery & bar set on a bus offering classic dishes while touring the city.,,,https://bustoque.fr/reservation/,,,True,,
MIURA,"15 Rue de l'Arc de Triomphe, 75017 Paris, France",Paris,75017,France,+33147540028,,,http://www.restaurantmiura.com/,,,Haute French restaurant,4.9,421,"Friday 12:15–1:45 PM 7:15–9:45 PM, Saturday Closed, Sunday Closed, Monday 12:15–1:45 PM 7:15–9:45 PM, Tuesday 12:15–1:45 PM 7:15–9:45 PM, Wednesday 12:15–1:45 PM 7:15–9:45 PM, Thursday 12:15–1:45 PM 7:15–9:45 PM",False,False,48.8771053,2.2934112,https://www.google.com/maps/place/MIURA/data=!4m6!3m5!1s0x47e66f1a23952b67:0xeb57bcbaae640b6!8m2!3d48.87711!4d2.29341!19sChIJZyuVIxpv5kcRtkDmqst7tQ4?authuser=0&hl=en&rclk=1,"Creative, seasonal French cuisine served in an intimate venue with understated decor.",,,https://www.restaurantmiura.com/reservation,,,True,,
Tekés,"4 bis Rue Saint-Sauveur, 75002 Paris, France",Paris,75002,France,+33781425474,,,http://www.tekesrestaurant.com/,,,"Restaurant, Cocktail bar",4.6,1056,"Thursday 12–2:30 PM 7 PM–1:30 AM, Friday 12–2:30 PM 7 PM–1:30 AM, Saturday 12–2:30 PM 7 PM–1:30 AM, Sunday 12–3 PM 7 PM–1:30 AM, Monday 12–2:30 PM 7 PM–1 AM, Tuesday 12–2:30 PM 7 PM–1 AM, Wednesday 12–2:30 PM 7 PM–1 AM",False,False,48.8659569,2.3496387,https://www.google.com/maps/place/Tek%C3%A9s/data=!4m6!3m5!1s0x47e66fe17c7b483f:0xae7edd1ebfcc539d!8m2!3d48.86596!4d2.34964!19sChIJP0h7fOFv5kcRnVPMvx7dfq4?authuser=0&hl=en&rclk=1,,,,https://www.tekesrestaurant.com/,,,True,,
Villa Verdi,"42 bis Av. de Suffren, 75015 Paris, France",Paris,75015,France,+33147346222,,,https://www.villaverdi.fr/,,,"Italian restaurant, Fine dining restaurant",4.3,1247,"Friday 9 AM–11:30 PM, Saturday 9 AM–11:30 PM, Sunday 9 AM–11:30 PM, Monday 9 AM–11 PM, Tuesday 9 AM–11 PM, Wednesday 9 AM–11 PM, Thursday 9 AM–11 PM",False,False,48.853805799999996,2.2960260999999997,https://www.google.com/maps/place/Villa%2BVerdi/data=!4m6!3m5!1s0x47e6701e5c046fc5:0x27ad340fe1d7287d!8m2!3d48.85381!4d2.29603!19sChIJxW8EXB5w5kcRfSjX4Q80rSc?authuser=0&hl=en&rclk=1,Artfully presented Italian classics & cocktails in a stylish place with a shaded veranda.,Moderately expensive,,,,,True,,
Restaurant Alan Geaam,"19 Rue Lauriston, 75016 Paris, France",Paris,75016,France,+33145017297,,,http://restaurant.alangeaam.fr/,,,"Fine dining restaurant, French restaurant, Lebanese restaurant",4.8,815,"Friday 12–2 PM 7:30–9:30 PM, Saturday Closed, Sunday Closed, Monday 12–2 PM 7:30–9:30 PM, Tuesday 12–2 PM 7:30–9:30 PM, Wednesday 12–2 PM 7:30–9:30 PM, Thursday 12–2 PM 7:30–9:30 PM",False,False,48.8714325,2.2924576,https://www.google.com/maps/place/Restaurant%2BAlan%2BGeaam/data=!4m6!3m5!1s0x47e66fee8987fb5b:0xb90b87f3d30929c5!8m2!3d48.87143!4d2.29246!19sChIJW_uHie5v5kcRxSkJ0_OHC7k?authuser=0&hl=en&rclk=1,"Imaginative, Lebanese-inflected French cuisine, plus wine pairings, in a sleek, understated space.",Very expensive,,http://restaurant.alangeaam.fr/,,,True,,
"Eat Me - Restaurant Paris 12 - Kebab, Burger & Cheese Naan","79 Bd Diderot, 75012 Paris, France",Paris,75012,France,+33142199386,,,https://eatmeparis12.fr/,,,"Fast food restaurant, Restaurant",4.4,242,"Thursday 11 AM–2 AM, Friday 11 AM–2 AM, Saturday 11 AM–2 AM, Sunday 11 AM–1:30 AM, Monday 11 AM–2 AM, Tuesday 11 AM–2 AM, Wednesday 11 AM–2 AM",False,False,48.84751,2.386937,https://www.google.com/maps/place/Eat%2BMe%2B-%2BRestaurant%2BParis%2B12%2B-%2BKebab%2C%2BBurger%2B%26%2BCheese%2BNaan/data=!4m6!3m5!1s0x47e67345d84e7975:0x6fbc1fcf81feba94!8m2!3d48.84751!4d2.38694!19sChIJdXlO2EVz5kcRlLr-gc8fvG8?authuser=0&hl=en&rclk=1,,,,,,,True,,
Pizzamore Paris,"121 Av. du Maine, 75014 Paris, France",Paris,75014,France,+33171246399,,,https://pizzamoreparis.fr/,,,Italian restaurant,4.6,1169,"Friday 12–2:30 PM 7–11 PM, Saturday 12–2:30 PM 7–11 PM, Sunday 12–2:30 PM 7–11 PM, Monday 12–2:30 PM 7–11 PM, Tuesday 12–2:30 PM 7–11 PM, Wednesday 12–2:30 PM 7–11 PM, Thursday 12–2:30 PM 7–11 PM",False,False,48.835540699999996,2.3240404,https://www.google.com/maps/place/Pizzamore%2BParis/data=!4m6!3m5!1s0x47e67185c3fabca3:0xad9039e111ba4605!8m2!3d48.83554!4d2.32404!19sChIJo7z6w4Vx5kcRBUa6EeE5kK0?authuser=0&hl=en&rclk=1,,Moderately expensive,,http://www.pizzamoreparis.fr/,,,True,,
Marmara Restaurant Paris 10 - Depuis 1990,"3 R. des Petites Écuries, 75010 Paris, France",Paris,75010,France,+33986605100,,,https://www.restaurant-marmara.com/,,,"Turkish restaurant, Grill, Kebab shop",3.8,332,"Thursday 11 AM–2 AM, Friday 11 AM–2 AM, Saturday 11 AM–2 AM, Sunday 11 AM–2 AM, Monday 11 AM–2 AM, Tuesday 11 AM–2 AM, Wednesday 11 AM–2 AM",False,False,48.872851,2.3538954,https://www.google.com/maps/place/Marmara%2BRestaurant%2BParis%2B10%2B-%2BDepuis%2B1990/data=!4m6!3m5!1s0x47e66e13b17eaaab:0x4c7055c6b3b2a481!8m2!3d48.87285!4d2.3539!19sChIJq6p-sRNu5kcRgaSys8ZVcEw?authuser=0&hl=en&rclk=1,,Inexpensive,,https://thefork.fr/restaurant/marmara-r715148?cc=18174-54f&rwg_token=AAiGsoZ6YwtfU4HTMi-g7xImhm3G5nh8Fw6db9Mo9FtsXjl90SijwB_SPVdTOU-WMFNw1D0diICKmzN8x52pjS8qhNmW5Zi5LAGXOq5MgQfbWkcTTrPhIJQ%3D,,,True,,
Da Alfredo Restaurant Paris 8,"182 Bd Haussmann, 75008 Paris, France",Paris,75008,France,+33145628868,,,https://www.daalfredo.restaurant/,,,"Italian restaurant, Family restaurant, Restaurant, Traditional restaurant",4.7,519,"Friday 12–2:30 PM 7–10:30 PM, Saturday Closed, Sunday Closed, Monday 12–2:30 PM 7–10:30 PM, Tuesday 12–2:30 PM 7–10:30 PM, Wednesday 12–2:30 PM 7–10:30 PM, Thursday 12–2:30 PM 7–10:30 PM",False,False,48.8751989,2.3069858,https://www.google.com/maps/place/Da%2BAlfredo%2BRestaurant%2BParis%2B8/data=!4m6!3m5!1s0x47e66f2643ebc643:0x8ffaf8251b92770c!8m2!3d48.8752!4d2.30699!19sChIJQ8brQyZv5kcRDHeSGyX4-o8?authuser=0&hl=en&rclk=1,,,,https://bookings.zenchef.com/results?rid=361800&pid=google,,,True,,
Paris Bogota,"30 Av. du Maine, 75015 Paris, France",Paris,75015,France,+33620899054,,,http://parisbogota.fr/,,,"Restaurant, Fusion restaurant, Wine cellar",4.9,390,"Friday 12–2:30 PM 7–10 PM, Saturday Closed, Sunday Closed, Monday 12–2:30 PM 7–10 PM, Tuesday 12–2:30 PM 7–10 PM, Wednesday 12–2:30 PM 7–10 PM, Thursday 12–2:30 PM 7–10 PM",False,False,48.8427534,2.3201839,https://www.google.com/maps/place/Paris%2BBogota/data=!4m6!3m5!1s0x47e6715fd7199c57:0x20518703253e7648!8m2!3d48.84275!4d2.32018!19sChIJV5wZ119x5kcRSHY-JQOHUSA?authuser=0&hl=en&rclk=1,"Charming restaurant serving Argentine steaks & Peruvian ceviches, plus a robust wine & beer list.",,,http://parisbogota.fr/,,,True,,
Granite,"6 Rue Bailleul, 75001 Paris, France",Paris,75001,France,+33140136406,,,https://granite.paris/,,,Haute French restaurant,4.7,457,"Friday 12–2 PM 7–9 PM, Saturday Closed, Sunday Closed, Monday 12–2 PM 7–9 PM, Tuesday 12–2 PM 7–9 PM, Wednesday 12–2 PM 7–9 PM, Thursday 12–2 PM 7–9 PM",False,False,48.8610438,2.3419214999999998,https://www.google.com/maps/place/Granite/data=!4m6!3m5!1s0x47e66f1a1fb579eb:0x265362fbe8c6f7b5!8m2!3d48.86104!4d2.34192!19sChIJ63m1Hxpv5kcRtffG6PtiUyY?authuser=0&hl=en&rclk=1,,,,https://www.granite.paris/reservation/,,,True,,
Le Sauvage,"7 Rue Roy, 75008 Paris, France",Paris,75008,France,+33145222246,,,https://restaurant-lesauvage.fr/fr,,,French restaurant,4.8,262,"Friday 12:15–2 PM 7:30–9:30 PM, Saturday Closed, Sunday Closed, Monday Closed, Tuesday 12:15–2 PM 7:30–9:30 PM, Wednesday 12:15–2 PM 7:30–9:30 PM, Thursday 12:15–2 PM 7:30–9:30 PM",False,False,48.8752202,2.3182506,https://www.google.com/maps/place/Le%2BSauvage/data=!4m6!3m5!1s0x47e66fc7c5b59315:0x531909e9e070dac8!8m2!3d48.87522!4d2.31825!19sChIJFZO1xcdv5kcRyNpw4OkJGVM?authuser=0&hl=en&rclk=1,,Moderately expensive,,https://restaurant-lesauvage.fr/fr/booking,,,True,,
Restaurant Biscotte,"22 Rue Desnouettes, 75015 Paris, France",Paris,75015,France,+33145332222,,,http://www.restaurant-biscotte.com/,,,"Restaurant, French restaurant",4.9,487,"Friday 7–10 PM, Saturday 7–10 PM, Sunday Closed, Monday Closed, Tuesday 7–10 PM, Wednesday 7–10 PM, Thursday 7–10 PM",False,False,48.8361568,2.2912098999999997,https://www.google.com/maps/place/Restaurant%2BBiscotte/data=!4m6!3m5!1s0x47e671064eb3d407:0x756f6b08e34db9a7!8m2!3d48.83616!4d2.29121!19sChIJB9SzTgZx5kcRp7lN4whrb3U?authuser=0&hl=en&rclk=1,,Moderately expensive,,https://bookings.zenchef.com/results?rid=349888&pid=1001,,,True,,
FLESH restaurant,"25 Rue de Douai, 75009 Paris, France",Paris,75009,France,+33142812193,,,,,,"Barbecue restaurant, American restaurant, Bar, Restaurant, Steak house",4.5,1181,"Friday 12–2 PM 7:30–11 PM, Saturday 12:30–2:30 PM 7:30–11 PM, Sunday Closed, Monday Closed, Tuesday 12–2 PM 7:30–10:30 PM, Wednesday 12–2 PM 7:30–10:30 PM, Thursday 12–2 PM 7:30–10:30 PM",False,False,48.8823023,2.3330626,https://www.google.com/maps/place/FLESH%2Brestaurant/data=!4m6!3m5!1s0x47e66e4f25895cf5:0x637a02511e9b8701!8m2!3d48.8823!4d2.33306!19sChIJ9VyJJU9u5kcRAYebHlECemM?authuser=0&hl=en&rclk=1,"Tacos, sandwiches & American-style smoked meats at a trendy venue with wood-beamed ceilings.",Moderately expensive,,https://thefork.fr/restaurant/flesh-pigalle-r723385?cc=18174-54f&rwg_token=AAiGsoZH9AXbjOz_eyzYfbIxgxSTs1t9YOn9jkqLYczlr75hjFk-Ubblc4Ovp4POw6QFvwKD-8OX3LS1ScokWPPSQaGuzZsL5ZfzO2IibKfnaZULTKvOmdo%3D,,,True,,
La Poule au Pot,"9 Rue Vauvilliers, 75001 Paris, France",Paris,75001,France,+33142363296,,,https://xn--jeanfranoispiege-jpb.com/la-poule-au-pot,,,"French restaurant, Bistro, Restaurant, Traditional restaurant",3.9,946,"Friday 12–2 PM 7–11 PM, Saturday 12–2 PM 7–11 PM, Sunday Closed, Monday Closed, Tuesday 12–2 PM 7–11 PM, Wednesday 12–2 PM 7–11 PM, Thursday 12–2 PM 7–11 PM",False,False,48.861806099999995,2.3432436,https://www.google.com/maps/place/La%2BPoule%2Bau%2BPot/data=!4m6!3m5!1s0x47e66e22233962d1:0x96a7087c5e59c4ce!8m2!3d48.86181!4d2.34324!19sChIJ0WI5IyJu5kcRzsRZXnwIp5Y?authuser=0&hl=en&rclk=1,"Foie gras, escargot & rich mains, plus a long wine list, at a charming French restaurant.",Expensive,,http://www.lapouleaupot.fr/,,,True,,
JJ Beaumarchais,"92 Bd Beaumarchais, 75011 Paris, France",Paris,75011,France,+33983914544,,,http://jjbeaumarchais.com/,,,French restaurant,4.9,1010,"Friday 6:45–10:30 PM, Saturday 12–2 PM 6:45–10:30 PM, Sunday Closed, Monday Closed, Tuesday 6:45–10:30 PM, Wednesday 6:45–10:30 PM, Thursday 6:45–10:30 PM",False,False,48.8599086,2.3678246,https://www.google.com/maps/place/JJ%2BBeaumarchais/data=!4m6!3m5!1s0x47e66df775a47ac1:0x11d046f2f28629c8!8m2!3d48.85991!4d2.36782!19sChIJwXqkdfdt5kcRyCmG8vJG0BE?authuser=0&hl=en&rclk=1,Laid-back restaurant with a warm & leafy ambiance offering innovative seasonal dishes.,,,,,,True,,
Bistrot Des Tournelles,"6 Rue des Tournelles, 75004 Paris, France",Paris,75004,France,+33157409996,,,https://www.bistrotdestournelles.com/,,,"French restaurant, Bistro",4.6,673,"Friday 7–11 PM, Saturday 7–11 PM, Sunday 7–11 PM, Monday 7–11 PM, Tuesday 7–11 PM, Wednesday 7–11 PM, Thursday 7–11 PM",False,False,48.8541221,2.3675819,https://www.google.com/maps/place/Bistrot%2BDes%2BTournelles/data=!4m6!3m5!1s0x47e673d03e80068f:0x3786d8da5b343efd!8m2!3d48.85412!4d2.36758!19sChIJjwaAPtBz5kcR_T40W9rYhjc?authuser=0&hl=en&rclk=1,,,,,,,True,,
Restaurant Tracé,"15 Rue de Richelieu, 75001 Paris, France",Paris,75001,France,+33171609130,,,https://xn--restaurant-trac-pnb.com/,,,Haute French restaurant,4.9,286,"Friday 12–1:30 PM 7–9:30 PM, Saturday 7–9:30 PM, Sunday Closed, Monday Closed, Tuesday 12–1:30 PM 7–9:30 PM, Wednesday 12–1:30 PM 7–9:30 PM, Thursday 12–1:30 PM 7–9:30 PM",False,False,48.864279599999996,2.3360529999999997,https://www.google.com/maps/place/Restaurant%2BTrac%C3%A9/data=!4m6!3m5!1s0x47e66ffff66b6595:0x5f585afa3c27e7d9!8m2!3d48.86428!4d2.33605!19sChIJlWVr9v9v5kcR2ecnPPpaWF8?authuser=0&hl=en&rclk=1,"Choice, artfully plated dishes, plus tasting menus, presented in a modern, understated dining room.",Very expensive,,https://www.restaurant-tracé.com/fr/reservations,,,True,,
L'Hommage,"36 Av. de Choisy, 75013 Paris, France",Paris,75013,France,+33144243870,,,http://www.lhommageparis.com/,,,"Restaurant, Fine dining restaurant, French restaurant",4.8,911,"Friday 12–2 PM 7–9:30 PM, Saturday 12–2 PM 7–9:30 PM, Sunday Closed, Monday Closed, Tuesday 12–2 PM 7–9:30 PM, Wednesday 12–2 PM 6:30–10 PM, Thursday 12–2 PM 7–9:30 PM",False,False,48.8223962,2.3631203,https://www.google.com/maps/place/L%27Hommage/data=!4m6!3m5!1s0x47e671876e6e370f:0xd44731277086eb1!8m2!3d48.8224!4d2.36312!19sChIJDzdubodx5kcRsW4IdxJzRA0?authuser=0&hl=en&rclk=1,"Innovative, artfully plated dishes with global ingredients in a white-painted contemporary setting.",Moderately expensive,,http://www.lhommageparis.com/#reservations,,,True,,
Braisenville,"36 Rue Condorcet, 75009 Paris, France",Paris,75009,France,+33950912174,,,http://www.braisenville.com/,,,"Haute French restaurant, French restaurant, Modern French restaurant",4.6,1127,"Friday 12–2:30 PM 7–11 PM, Saturday 7–11 PM, Sunday Closed, Monday 12–2:30 PM 7–10:30 PM, Tuesday 12–2:30 PM 7–10:30 PM, Wednesday 12–2:30 PM 7–10:30 PM, Thursday 12–2:30 PM 7–11 PM",False,False,48.8799712,2.3450337,https://www.google.com/maps/place/Braisenville/data=!4m6!3m5!1s0x47e66e41c0938207:0xd3026d5420d9c81d!8m2!3d48.87997!4d2.34503!19sChIJB4KTwEFu5kcRHcjZIFRtAtM?authuser=0&hl=en&rclk=1,"Warm, retro-chic brasserie known for its elevated tapas menu & focused on charcoal-grilled meat.",Expensive,,http://www.braisenville.com/,,,True,,
Assanabel Paris - Alésia,"6 Rue d'Alésia, 75014 Paris, France",Paris,75014,France,+33142798686,,,https://www.restaurant-assanabel.com/,,,"Lebanese restaurant, Grill, Caterer, Fusion restaurant, Haute French restaurant, Mediterranean restaurant, Middle Eastern restaurant, Restaurant, Vegetarian restaurant",4.7,2092,"Friday 12–2:30 PM 7–11 PM, Saturday 12–3 PM 7–11 PM, Sunday 12–3 PM 7–11 PM, Monday 12–2:30 PM 7–11 PM, Tuesday 12–2:30 PM 7–11 PM, Wednesday 12–2:30 PM 7–11 PM, Thursday 12–2:30 PM 7–11 PM",False,False,48.8274702,2.3356627,https://www.google.com/maps/place/Assanabel%2BParis%2B-%2BAl%C3%A9sia/data=!4m6!3m5!1s0x47e671bb4293c0ed:0x8a1fb3fd5d6e2f47!8m2!3d48.82747!4d2.33566!19sChIJ7cCTQrtx5kcRRy9uXf2zH4o?authuser=0&hl=en&rclk=1,"Mezes, grilled skewers & baklava, plus Lebanese & French wines, in an elegant 2-story restaurant.",Moderately expensive,,https://www.restaurant-assanabel.com/reservation/,,,True,,
La Petite Rose des Sables,"6 Rue de Lancry, 75010 Paris, France",Paris,75010,France,+33140183530,,,,,,"Restaurant, Bar, French restaurant",4.8,941,"Friday 7 PM–12:30 AM, Saturday 7 PM–12:30 AM, Sunday Closed, Monday 7 PM–12:30 AM, Tuesday 7 PM–12:30 AM, Wednesday 7 PM–12:30 AM, Thursday 7 PM–12:30 AM",False,False,48.8689454,2.3602061,https://www.google.com/maps/place/La%2BPetite%2BRose%2Bdes%2BSables/data=!4m6!3m5!1s0x47e66e0efade4165:0xa1248d54d397d2c1!8m2!3d48.86895!4d2.36021!19sChIJZUHe-g5u5kcRwdKX01SNJKE?authuser=0&hl=en&rclk=1,,Inexpensive,,,,,False,,
L’Ami Jean,"27 Rue Malar, 75007 Paris, France",Paris,75007,France,+33147058689,,,http://lamijean.fr/,,,French restaurant,4.5,1204,"Friday 12–2 PM 6:30–11 PM, Saturday 12–2 PM, Sunday Closed, Monday Closed, Tuesday 12–2 PM 6:30–11 PM, Wednesday 12–2 PM 6:30–11 PM, Thursday 12–2 PM 6:30–11 PM",False,False,48.8602837,2.3060112,https://www.google.com/maps/place/L%E2%80%99Ami%2BJean/data=!4m6!3m5!1s0x47e66fd930f6548d:0xd5490b0b78670be1!8m2!3d48.86028!4d2.30601!19sChIJjVT2MNlv5kcR4QtneAsLSdU?authuser=0&hl=en&rclk=1,"Relaxed, compact bistro serving elevated meat & seafood dishes made from sustainable ingredients.",Expensive,,http://lamijean.fr/demande-de-reservation/,,,True,,
24 Le restaurant,"24 Rue Jean Mermoz, 75008 Paris, France",Paris,75008,France,+33142252424,,,http://24lerestaurant.fr/,,,"French restaurant, Restaurant",4.7,638,"Friday 12–2 PM 7–9:30 PM, Saturday Closed, Sunday Closed, Monday 12–2 PM 7–9:30 PM, Tuesday 12–2 PM 7–9:30 PM, Wednesday 12–2 PM 7–9:30 PM, Thursday 12–2 PM 7–9:30 PM",False,False,48.8710484,2.3118762999999998,https://www.google.com/maps/place/24%2BLe%2Brestaurant/data=!4m6!3m5!1s0x47e66fc5f60aed2d:0x9521df2ae0abdab7!8m2!3d48.87105!4d2.31188!19sChIJLe0K9sVv5kcRt9qr4CrfIZU?authuser=0&hl=en&rclk=1,"Intimate, artful haunt featuring elevated fixed-price menus & wine pairings, plus a terrace.",Moderately expensive,,https://bookings.zenchef.com/results?rid=353901&pid=1001,,,True,,
La Cantina Chic,"14 Rue de l'Étoile, 75017 Paris, France",Paris,75017,France,+33143804109,,,https://www.facebook.com/LaCantinaChic/,,,"Italian restaurant, Bistro",4.8,481,"Friday 12–2 PM 7–9:30 PM, Saturday Closed, Sunday Closed, Monday 12–2 PM 7–9:30 PM, Tuesday 12–2 PM 7–9:30 PM, Wednesday 12–2 PM 7–9:30 PM, Thursday 12–2 PM 7–9:30 PM",False,False,48.8773127,2.2956198999999997,https://www.google.com/maps/place/La%2BCantina%2BChic/data=!4m6!3m5!1s0x47e66feb55559523:0x794ffd3f16623882!8m2!3d48.87731!4d2.29562!19sChIJI5VVVetv5kcRgjhiFj_9T3k?authuser=0&hl=en&rclk=1,"Classic pasta dishes, Italian desserts & a daily blackboard menu in an intimate setting.",Moderately expensive,,,,,True,,
Restaurant L'Ange 20,"44 Rue des Tournelles, 75004 Paris, France",Paris,75004,France,+33149965839,,,http://www.lange20.com/,,,French restaurant,4.7,1356,"Friday 12–2 PM 6:30–10 PM, Saturday 12–2 PM 6:30–10 PM, Sunday 12–2 PM 6:30–10 PM, Monday Closed, Tuesday Closed, Wednesday 12–2 PM 6:30–10 PM, Thursday 12–2 PM 6:30–10 PM",False,False,48.8558027,2.3674605,https://www.google.com/maps/place/Restaurant%2BL%27Ange%2B20/data=!4m6!3m5!1s0x47e66e1c99749fb7:0x312ec26729e93e32!8m2!3d48.8558!4d2.36746!19sChIJt590mRxu5kcRMj7pKWfCLjE?authuser=0&hl=en&rclk=1,Home-style French dishes & a selection of local wines in a charming venue with terrace seating.,Moderately expensive,,https://www.lange20.com/,,,True,,
Su Misura,"22 Av. Rapp, 75007 Paris, France",Paris,75007,France,+33144180573,,,,,,"Gluten-free restaurant, Italian restaurant, Organic restaurant",4.6,861,"Friday 12–11 PM, Saturday 12–11 PM, Sunday 12–11 PM, Monday 12–11 PM, Tuesday 12–11 PM, Wednesday 12–11 PM, Thursday 12–11 PM",False,False,48.8591352,2.3003728,https://www.google.com/maps/place/Su%2BMisura/data=!4m6!3m5!1s0x47e66fff0c93648f:0x42b53edfcb723218!8m2!3d48.85914!4d2.30037!19sChIJj2STDP9v5kcRGDJyy98-tUI?authuser=0&hl=en&rclk=1,,Moderately expensive,,https://thefork.fr/restaurant/su-misura-r58168?cc=18174-54f&rwg_token=AAiGsoY7XPEtfM6UH9mqgRHVLw1UrHmQUEPhQ_735HyP0n_xEaCxPml-1kyeH6o5Lin2memDJKEiybUYDN0zE6ShhKZLtynJDZrVycp_xo5ho1hp-ewV9vE%3D,,,True,,
Frog XVI,"110 bis Av. Kléber, 75016 Paris, France",Paris,75016,France,+33147278888,,,http://www.frogpubs.com/pub-frog-xvi-paris-5.php,,,"Restaurant, Brewpub, Diner, Hamburger restaurant, Pub, Bar, Soul food restaurant, Sports bar",4.3,5132,"Thursday 12 PM–1:30 AM, Friday 12 PM–2 AM, Saturday 12 PM–2 AM, Sunday 12 PM–12 AM, Monday 12 PM–12 AM, Tuesday 12 PM–1 AM, Wednesday 12 PM–1 AM",False,False,48.8646712,2.2881255,https://www.google.com/maps/place/Frog%2BXVI/data=!4m6!3m5!1s0x47e66ffad6467d9f:0x1b4e7ec3706a5e88!8m2!3d48.86467!4d2.28813!19sChIJn31G1vpv5kcRiF5qcMN-Ths?authuser=0&hl=en&rclk=1,,Moderately expensive,,https://bookings.zenchef.com/results?rid=346793&pid=1001,,,True,,
Victor,"101 Bis Rue Lauriston, 75016 Paris, France",Paris,75016,France,+33147275507,,,http://www.restaurant-victor.com/,,,"French restaurant, Bistro",4.4,777,"Friday 12–2:30 PM 7–10:30 PM, Saturday 12–2:30 PM 7–10:30 PM, Sunday 12–2:30 PM 7–10:30 PM, Monday 12–2:30 PM 7–10:30 PM, Tuesday 12–2:30 PM 7–10:30 PM, Wednesday 12–2:30 PM 7–10:30 PM, Thursday 12–2:30 PM 7–10:30 PM",False,False,48.8668917,2.2876027999999997,https://www.google.com/maps/place/Victor/data=!4m6!3m5!1s0x47e66ffa99b712ed:0x4c3ae01bf6065392!8m2!3d48.86689!4d2.2876!19sChIJ7RK3mfpv5kcRklMG9hvgOkw?authuser=0&hl=en&rclk=1,Neighborhood brasserie serving contemporary French dishes alongside an extensive list of wines.,Moderately expensive,,http://www.restaurant-victor.com/,,,True,,
